Geohash,Latitude_SW,Longitude_SW,Latitude_NE,Longitude_NE,Latitude,Longitude,City,County,State,Country,ISO_3166_2,SeverityScore,IncidentsTotal,UpdateDate,Version
dpz2wu4,43.70361,-79.50531,43.70499,-79.50394,43.70424,-79.50417,Toronto,,Ontario,Canada,CA-ON,0.0361,7,2019-02-02,5.0
dpz8vys,43.76129,-79.19495,43.76266,-79.19357,43.76188,-79.19473,Toronto,,Ontario,Canada,CA-ON,0.0185,9,2019-02-02,5.0
dpz2wrh,43.72009,-79.52454,43.72147,-79.52316,43.7204,-79.52411,Toronto,,Ontario,Canada,CA-ON,0.0259,10,2019-02-02,5.0
dpz8fy3,43.75992,-79.3309,43.76129,-79.32953,43.76018,-79.32972,Toronto,,Ontario,Canada,CA-ON,0.0525,11,2019-02-02,5.0
dpz9hq3,43.80386,-79.26498,43.80524,-79.26361,43.8045,-79.26493,Toronto,,Ontario,Canada,CA-ON,0.0617,12,2019-02-02,5.0
dpz2wq6,43.71597,-79.52728,43.71735,-79.52591,43.71688,-79.52672,Toronto,,Ontario,Canada,CA-ON,0.0269,13,2019-02-02,5.0
dpz8ung,43.76266,-79.27322,43.76404,-79.27185,43.76327,-79.27219,Toronto,,Ontario,Canada,CA-ON,0.1632,15,2019-02-02,5.0
dpz2mq1,43.67065,-79.5726,43.67203,-79.57123,43.67183,-79.57151,Toronto,,Ontario,Canada,CA-ON,0.1702,19,2019-02-02,5.0
dpz2m2b,43.64182,-79.57397,43.64319,-79.5726,43.64305,-79.57341,Toronto,,Ontario,Canada,CA-ON,0.079,27,2019-02-02,5.0
dpz2vvq,43.75443,-79.54376,43.7558,-79.54239,43.75532,-79.5432,Toronto,,Ontario,Canada,CA-ON,0.1097,27,2019-02-02,5.0
dpz866g,43.6528,-79.35013,43.65417,-79.34875,43.6538,-79.34921,Toronto,,Ontario,Canada,CA-ON,0.0447,27,2019-02-02,5.0
dpz2gus,43.75031,-79.6344,43.75168,-79.63303,43.75127,-79.6334,Toronto,,Ontario,Canada,CA-ON,0.1011,42,2019-02-02,5.0
dpz8swu,43.71872,-79.24988,43.72009,-79.2485,43.71923,-79.24921,Toronto,,Ontario,Canada,CA-ON,0.2233,34,2019-02-02,5.0
dpz3p6k,43.78189,-79.48059,43.78326,-79.47922,43.7826,-79.47945,Toronto,,Ontario,Canada,CA-ON,0.1757,52,2019-02-02,5.0
dpz95fz,43.78464,-79.27872,43.78601,-79.27734,43.7854,-79.27849,Toronto,,Ontario,Canada,CA-ON,0.051,29,2019-02-02,5.0
dpz8udz,43.74069,-79.24576,43.74207,-79.24438,43.74151,-79.24539,Toronto,,Ontario,Canada,CA-ON,0.1234,33,2019-02-02,5.0
dpz8bdp,43.73657,-79.42154,43.73795,-79.42017,43.73758,-79.42054,Toronto,,Ontario,Canada,CA-ON,0.0501,30,2019-02-02,5.0
dpz2wbw,43.68439,-79.49982,43.68576,-79.49844,43.68479,-79.49876,Toronto,,Ontario,Canada,CA-ON,0.0069,3,2019-02-02,5.0
dpz2q3b,43.64731,-79.53003,43.64868,-79.52866,43.64778,-79.52953,Toronto,,Ontario,Canada,CA-ON,0.0098,3,2019-02-02,5.0
dpz2n0j,43.59375,-79.53415,43.59512,-79.53278,43.59474,-79.53329,Toronto,,Ontario,Canada,CA-ON,0.0074,3,2019-02-02,5.0
dpz83g1,43.65417,-79.37485,43.65555,-79.37347,43.65491,-79.37368,Toronto,,Ontario,Canada,CA-ON,0.0216,3,2019-02-02,5.0
dpz831k,43.64456,-79.40369,43.64594,-79.40231,43.64525,-79.40325,Toronto,,Ontario,Canada,CA-ON,0.0163,3,2019-02-02,5.0
dpz8cn9,43.76129,-79.40781,43.76266,-79.40643,43.76241,-79.40701,Toronto,,Ontario,Canada,CA-ON,0.0342,3,2019-02-02,5.0
dpz8e3r,43.68851,-79.30069,43.68988,-79.29932,43.68858,-79.30025,Toronto,,Ontario,Canada,CA-ON,0.009,3,2019-02-02,5.0
dpz888h,43.68164,-79.42566,43.68301,-79.42429,43.68194,-79.4244,Toronto,,Ontario,Canada,CA-ON,0.0073,3,2019-02-02,5.0
dpz2x9d,43.68988,-79.47235,43.69125,-79.47098,43.69086,-79.47197,Toronto,,Ontario,Canada,CA-ON,0.0217,4,2019-02-02,5.0
dpz2jcj,43.59924,-79.54514,43.60062,-79.54376,43.59968,-79.54432,Toronto,,Ontario,Canada,CA-ON,0.0067,4,2019-02-02,5.0
dpz83rt,43.67889,-79.39133,43.68027,-79.38995,43.68001,-79.39061,Toronto,,Ontario,Canada,CA-ON,0.012,5,2019-02-02,5.0
dpz9j0d,43.77228,-79.23065,43.77365,-79.22928,43.77325,-79.23048,Toronto,,Ontario,Canada,CA-ON,0.0186,5,2019-02-02,5.0
dpz8bwh,43.75854,-79.42566,43.75992,-79.42429,43.75857,-79.42434,Toronto,,Ontario,Canada,CA-ON,0.0618,5,2019-02-02,5.0
dpz9hdb,43.78464,-79.25537,43.78601,-79.254,43.78566,-79.25487,Toronto,,Ontario,Canada,CA-ON,0.0129,5,2019-02-02,5.0
dpz2jed,43.61298,-79.56024,43.61435,-79.55887,43.6135,-79.55991,Toronto,,Ontario,Canada,CA-ON,0.0107,5,2019-02-02,5.0
dpz8djb,43.71323,-79.36523,43.7146,-79.36386,43.71363,-79.36456,Toronto,,Ontario,Canada,CA-ON,0.017,6,2019-02-02,5.0
dpz2kvj,43.66516,-79.58908,43.66653,-79.58771,43.66627,-79.58786,Toronto,,Ontario,Canada,CA-ON,0.0193,6,2019-02-02,5.0
dpz2nt7,43.62259,-79.51492,43.62396,-79.51355,43.6232,-79.51454,Toronto,,Ontario,Canada,CA-ON,0.0232,7,2019-02-02,5.0
dpz2xt0,43.70911,-79.4751,43.71048,-79.47372,43.70972,-79.4744,Toronto,,Ontario,Canada,CA-ON,0.037,8,2019-02-02,5.0
dpz8ddz,43.69675,-79.33365,43.69812,-79.33228,43.69697,-79.33293,Toronto,,Ontario,Canada,CA-ON,0.0144,8,2019-02-02,5.0
dpz83f5,43.64868,-79.3721,43.65005,-79.37073,43.64939,-79.37146,Toronto,,Ontario,Canada,CA-ON,0.036,8,2019-02-02,5.0
dpz945b,43.79013,-79.36523,43.7915,-79.36386,43.79058,-79.36415,Toronto,,Ontario,Canada,CA-ON,0.112,8,2019-02-02,5.0
dpz2z25,43.72559,-79.48196,43.72696,-79.48059,43.72646,-79.48181,Toronto,,Ontario,Canada,CA-ON,0.0413,8,2019-02-02,5.0
dpz9n0u,43.77365,-79.18396,43.77502,-79.18259,43.774,-79.18291,Toronto,,Ontario,Canada,CA-ON,0.0183,9,2019-02-02,5.0
dpz2zny,43.76266,-79.48883,43.76404,-79.48746,43.76399,-79.48837,Toronto,,Ontario,Canada,CA-ON,0.0305,9,2019-02-02,5.0
dpz831e,43.64594,-79.40506,43.64731,-79.40369,43.647,-79.40394,Toronto,,Ontario,Canada,CA-ON,0.0505,9,2019-02-02,5.0
dpz2vvv,43.75717,-79.54514,43.75854,-79.54376,43.75765,-79.54407,Toronto,,Ontario,Canada,CA-ON,0.0332,10,2019-02-02,5.0
dpz2wy2,43.71597,-79.50806,43.71735,-79.50668,43.71697,-79.50749,Toronto,,Ontario,Canada,CA-ON,0.0602,11,2019-02-02,5.0
dpz2v90,43.73108,-79.56299,43.73245,-79.56161,43.73167,-79.56277,Toronto,,Ontario,Canada,CA-ON,0.0342,11,2019-02-02,5.0
dpz3pe5,43.78601,-79.47098,43.78738,-79.4696,43.7869,-79.47034,Toronto,,Ontario,Canada,CA-ON,0.0397,12,2019-02-02,5.0
dpz2suu,43.70773,-79.59045,43.70911,-79.58908,43.70883,-79.58989,Toronto,,Ontario,Canada,CA-ON,0.2372,12,2019-02-02,5.0
dpz88nq,43.71597,-79.44489,43.71735,-79.44351,43.7162,-79.44404,Toronto,,Ontario,Canada,CA-ON,0.0167,14,2019-02-02,5.0
dpz8dxq,43.72147,-79.33502,43.72284,-79.33365,43.722,-79.33432,Toronto,,Ontario,Canada,CA-ON,0.0755,22,2019-02-02,5.0
dpz9h1c,43.77914,-79.27597,43.78052,-79.2746,43.7801,-79.27586,Toronto,,Ontario,Canada,CA-ON,0.083,24,2019-02-02,5.0
dpz2zxn,43.76404,-79.46686,43.76541,-79.46548,43.76512,-79.46603,Toronto,,Ontario,Canada,CA-ON,0.0559,24,2019-02-02,5.0
dpz2zxq,43.76541,-79.46686,43.76678,-79.46548,43.76561,-79.46611,Toronto,,Ontario,Canada,CA-ON,0.0819,31,2019-02-02,5.0
dpz8bjh,43.75305,-79.44763,43.75443,-79.44626,43.75377,-79.44661,Toronto,,Ontario,Canada,CA-ON,0.1924,32,2019-02-02,5.0
dpz3jbj,43.76953,-79.54514,43.7709,-79.54376,43.77069,-79.54443,Toronto,,Ontario,Canada,CA-ON,0.0967,33,2019-02-02,5.0
dpz8gbt,43.72833,-79.28146,43.72971,-79.28009,43.72923,-79.28084,Toronto,,Ontario,Canada,CA-ON,0.1093,32,2019-02-02,5.0
dpz88q2,43.71597,-79.44214,43.71735,-79.44077,43.71679,-79.44119,Toronto,,Ontario,Canada,CA-ON,0.0621,34,2019-02-02,5.0
dpz8u9f,43.7352,-79.25262,43.73657,-79.25125,43.73595,-79.25198,Toronto,,Ontario,Canada,CA-ON,0.0219,3,2019-02-02,5.0
dpz8fzb,43.76816,-79.33228,43.76953,-79.3309,43.76858,-79.33166,Toronto,,Ontario,Canada,CA-ON,0.0108,3,2019-02-02,5.0
dpz2rcn,43.64319,-79.45587,43.64456,-79.4545,43.64329,-79.4556,Toronto,,Ontario,Canada,CA-ON,0.0382,3,2019-02-02,5.0
dpz8c9k,43.73245,-79.38171,43.73383,-79.38034,43.73334,-79.38129,Toronto,,Ontario,Canada,CA-ON,0.0116,3,2019-02-02,5.0
dpz2ry9,43.6734,-79.46274,43.67477,-79.46136,43.67372,-79.46253,Toronto,,Ontario,Canada,CA-ON,0.0111,3,2019-02-02,5.0
dpz831d,43.64594,-79.40643,43.64731,-79.40506,43.64702,-79.40548,Toronto,,Ontario,Canada,CA-ON,0.0176,3,2019-02-02,5.0
dpz8365,43.64868,-79.39407,43.65005,-79.3927,43.64924,-79.39335,Toronto,,Ontario,Canada,CA-ON,0.0283,3,2019-02-02,5.0
dpz826x,43.65143,-79.43253,43.6528,-79.43115,43.65223,-79.43241,Toronto,,Ontario,Canada,CA-ON,0.0148,3,2019-02-02,5.0
dpz8ufk,43.73795,-79.23889,43.73932,-79.23752,43.73864,-79.23845,Toronto,,Ontario,Canada,CA-ON,0.0051,3,2019-02-02,5.0
dpz2zcp,43.73108,-79.4545,43.73245,-79.45313,43.73192,-79.45402,Toronto,,Ontario,Canada,CA-ON,0.0112,3,2019-02-02,5.0
dpz2jw1,43.62671,-79.56161,43.62808,-79.56024,43.62743,-79.56141,Toronto,,Ontario,Canada,CA-ON,0.0266,3,2019-02-02,5.0
dpz2wjk,43.71048,-79.53552,43.71185,-79.53415,43.71158,-79.53481,Toronto,,Ontario,Canada,CA-ON,0.0135,3,2019-02-02,5.0
dpz2rw7,43.67203,-79.47098,43.6734,-79.4696,43.67209,-79.47007,Toronto,,Ontario,Canada,CA-ON,0.0061,3,2019-02-02,5.0
dpz9hz0,43.80798,-79.24438,43.80936,-79.24301,43.80872,-79.2437,Toronto,,Ontario,Canada,CA-ON,0.0056,3,2019-02-02,5.0
dpz2n6k,43.60611,-79.52454,43.60748,-79.52316,43.60676,-79.52352,Toronto,,Ontario,Canada,CA-ON,0.0148,4,2019-02-02,5.0
dpz2zpe,43.76678,-79.49295,43.76816,-79.49158,43.76735,-79.49199,Toronto,,Ontario,Canada,CA-ON,0.0635,5,2019-02-02,5.0
dpz2yry,43.76816,-79.52179,43.76953,-79.52042,43.76926,-79.52068,Toronto,,Ontario,Canada,CA-ON,0.0307,5,2019-02-02,5.0
dpz8g0p,43.72559,-79.31168,43.72696,-79.3103,43.72567,-79.31115,Toronto,,Ontario,Canada,CA-ON,0.0182,6,2019-02-02,5.0
dpz8g70,43.74207,-79.3103,43.74344,-79.30893,43.7423,-79.30976,Toronto,,Ontario,Canada,CA-ON,0.0143,6,2019-02-02,5.0
dpz8dwh,43.7146,-79.33777,43.71597,-79.3364,43.71518,-79.3367,Toronto,,Ontario,Canada,CA-ON,0.0242,9,2019-02-02,5.0
dpz8b6j,43.73657,-79.43527,43.73795,-79.4339,43.73725,-79.43424,Toronto,,Ontario,Canada,CA-ON,0.0259,11,2019-02-02,5.0
dpz8ddd,43.69537,-79.34052,43.69675,-79.33914,43.69583,-79.33974,Toronto,,Ontario,Canada,CA-ON,0.0161,12,2019-02-02,5.0
dpz9h86,43.7709,-79.25262,43.77228,-79.25125,43.77167,-79.25144,Toronto,,Ontario,Canada,CA-ON,0.0367,13,2019-02-02,5.0
dpz8u9t,43.73383,-79.2485,43.7352,-79.24713,43.73444,-79.24789,Toronto,,Ontario,Canada,CA-ON,0.0248,14,2019-02-02,5.0
dpz9jv1,43.797,-79.19907,43.79837,-79.19769,43.79795,-79.19792,Toronto,,Ontario,Canada,CA-ON,0.0455,16,2019-02-02,5.0
dpz2jwq,43.62808,-79.55475,43.62946,-79.55338,43.62867,-79.55406,Toronto,,Ontario,Canada,CA-ON,0.0558,17,2019-02-02,5.0
dpz88wb,43.71872,-79.43115,43.72009,-79.42978,43.71921,-79.43039,Toronto,,Ontario,Canada,CA-ON,0.029,19,2019-02-02,5.0
dpz2yw8,43.76129,-79.51904,43.76266,-79.51767,43.76167,-79.51872,Toronto,,Ontario,Canada,CA-ON,0.0616,19,2019-02-02,5.0
dpz8c53,43.74344,-79.40781,43.74481,-79.40643,43.7443,-79.40679,Toronto,,Ontario,Canada,CA-ON,0.0195,23,2019-02-02,5.0
dpz8ep7,43.72147,-79.31717,43.72284,-79.3158,43.72191,-79.31582,Toronto,,Ontario,Canada,CA-ON,0.0294,26,2019-02-02,5.0
dpz8uk3,43.74893,-79.26498,43.75031,-79.26361,43.7497,-79.26448,Toronto,,Ontario,Canada,CA-ON,0.0567,3,2019-02-02,5.0
dpz83mv,43.66928,-79.39133,43.67065,-79.38995,43.66954,-79.3904,Toronto,,Ontario,Canada,CA-ON,0.0192,3,2019-02-02,5.0
dpz94bb,43.77365,-79.33228,43.77502,-79.3309,43.7741,-79.33172,Toronto,,Ontario,Canada,CA-ON,0.0121,3,2019-02-02,5.0
dpz2v4f,43.74069,-79.58221,43.74207,-79.58084,43.74129,-79.58121,Toronto,,Ontario,Canada,CA-ON,0.0086,3,2019-02-02,5.0
dpz8evt,43.71185,-79.28146,43.71323,-79.28009,43.71243,-79.28059,Toronto,,Ontario,Canada,CA-ON,0.0055,3,2019-02-02,5.0
dpz8fb0,43.72559,-79.33228,43.72696,-79.3309,43.72656,-79.33162,Toronto,,Ontario,Canada,CA-ON,0.0133,3,2019-02-02,5.0
dpz2q6g,43.6528,-79.52591,43.65417,-79.52454,43.65301,-79.52484,Toronto,,Ontario,Canada,CA-ON,0.0085,3,2019-02-02,5.0
dpz8cn1,43.75854,-79.40781,43.75992,-79.40643,43.75879,-79.40741,Toronto,,Ontario,Canada,CA-ON,0.0282,3,2019-02-02,5.0
dpz8uku,43.75168,-79.26086,43.75305,-79.25949,43.7525,-79.26026,Toronto,,Ontario,Canada,CA-ON,0.0133,3,2019-02-02,5.0
dpz9j38,43.77777,-79.22241,43.77914,-79.22104,43.77867,-79.22158,Toronto,,Ontario,Canada,CA-ON,0.0262,3,2019-02-02,5.0
dpz9092,43.7764,-79.43115,43.77777,-79.42978,43.77652,-79.43027,Toronto,,Ontario,Canada,CA-ON,0.0356,3,2019-02-02,5.0
dpz83tq,43.66653,-79.37897,43.66791,-79.37759,43.6671,-79.37846,Toronto,,Ontario,Canada,CA-ON,0.0479,4,2019-02-02,5.0
dpz949c,43.77914,-79.34189,43.78052,-79.34052,43.7798,-79.34064,Toronto,,Ontario,Canada,CA-ON,0.0066,4,2019-02-02,5.0
dpz2whq,43.70499,-79.53278,43.70636,-79.5314,43.70627,-79.53196,Toronto,,Ontario,Canada,CA-ON,0.0079,4,2019-02-02,5.0
dpz2thd,43.70636,-79.58221,43.70773,-79.58084,43.7073,-79.58139,Toronto,,Ontario,Canada,CA-ON,0.093,5,2019-02-02,5.0
dpz2sx4,43.72009,-79.60419,43.72147,-79.60281,43.72114,-79.60325,Toronto,,Ontario,Canada,CA-ON,0.136,5,2019-02-02,5.0
dpz2sek,43.69949,-79.60144,43.70087,-79.60007,43.69972,-79.6014,Toronto,,Ontario,Canada,CA-ON,0.0135,5,2019-02-02,5.0
dpz9k68,43.82721,-79.26636,43.82858,-79.26498,43.82775,-79.26548,Toronto,,Ontario,Canada,CA-ON,0.1005,5,2019-02-02,5.0
dpz2nrr,43.63358,-79.52042,43.63495,-79.51904,43.63458,-79.51927,Toronto,,Ontario,Canada,CA-ON,0.0331,5,2019-02-02,5.0
dpz83fw,43.65143,-79.36798,43.6528,-79.36661,43.65217,-79.36687,Toronto,,Ontario,Canada,CA-ON,0.0566,5,2019-02-02,5.0
dpz2zu1,43.74756,-79.46274,43.74893,-79.46136,43.74811,-79.46234,Toronto,,Ontario,Canada,CA-ON,0.0368,5,2019-02-02,5.0
dpz2yff,43.74069,-79.50531,43.74207,-79.50394,43.74095,-79.50488,Toronto,,Ontario,Canada,CA-ON,0.0367,6,2019-02-02,5.0
dpz8stw,43.71185,-79.24713,43.71323,-79.24576,43.71307,-79.24634,Toronto,,Ontario,Canada,CA-ON,0.1098,6,2019-02-02,5.0
dpz2q61,43.64868,-79.52866,43.65005,-79.52728,43.64933,-79.52822,Toronto,,Ontario,Canada,CA-ON,0.0272,6,2019-02-02,5.0
dpz833y,43.64731,-79.38995,43.64868,-79.38858,43.64796,-79.38962,Toronto,,Ontario,Canada,CA-ON,0.0201,7,2019-02-02,5.0
dpz2zjv,43.75717,-79.4902,43.75854,-79.48883,43.75802,-79.48954,Toronto,,Ontario,Canada,CA-ON,0.0789,8,2019-02-02,5.0
dpz2wvj,43.70911,-79.50119,43.71048,-79.49982,43.7099,-79.50066,Toronto,,Ontario,Canada,CA-ON,0.0628,9,2019-02-02,5.0
dpz2wge,43.70087,-79.50394,43.70224,-79.50256,43.70131,-79.50331,Toronto,,Ontario,Canada,CA-ON,0.0592,9,2019-02-02,5.0
dpz2se4,43.69812,-79.60419,43.69949,-79.60281,43.6994,-79.60315,Toronto,,Ontario,Canada,CA-ON,0.0647,9,2019-02-02,5.0
dpz8byx,43.76129,-79.41055,43.76266,-79.40918,43.76175,-79.4099,Toronto,,Ontario,Canada,CA-ON,0.0337,10,2019-02-02,5.0
dpz2x6h,43.69263,-79.48059,43.694,-79.47922,43.69376,-79.47983,Toronto,,Ontario,Canada,CA-ON,0.0958,11,2019-02-02,5.0
dpz2xp9,43.72284,-79.4957,43.72421,-79.49432,43.72381,-79.49489,Toronto,,Ontario,Canada,CA-ON,0.0543,11,2019-02-02,5.0
dpz2x9z,43.69125,-79.46548,43.69263,-79.46411,43.69207,-79.46507,Toronto,,Ontario,Canada,CA-ON,0.0625,13,2019-02-02,5.0
dpz8eyg,43.71872,-79.28421,43.72009,-79.28284,43.71936,-79.28395,Toronto,,Ontario,Canada,CA-ON,0.0436,13,2019-02-02,5.0
dpz9h33,43.7764,-79.26498,43.77777,-79.26361,43.77695,-79.26386,Toronto,,Ontario,Canada,CA-ON,0.0614,16,2019-02-02,5.0
dpz8c46,43.73795,-79.40643,43.73932,-79.40506,43.73851,-79.40547,Toronto,,Ontario,Canada,CA-ON,0.056,17,2019-02-02,5.0
dpz88nh,43.7146,-79.44763,43.71597,-79.44626,43.71553,-79.44674,Toronto,,Ontario,Canada,CA-ON,0.0236,17,2019-02-02,5.0
dpz8gw9,43.76129,-79.29794,43.76266,-79.29657,43.76203,-79.29722,Toronto,,Ontario,Canada,CA-ON,0.0919,23,2019-02-02,5.0
dpz2yyw,43.76129,-79.49982,43.76266,-79.49844,43.76134,-79.49893,Toronto,,Ontario,Canada,CA-ON,0.151,26,2019-02-02,5.0
dpz3pgs,43.78876,-79.45862,43.79013,-79.45724,43.78977,-79.45815,Toronto,,Ontario,Canada,CA-ON,0.1608,69,2019-02-02,5.0
dpz2yn3,43.75992,-79.53964,43.76129,-79.53827,43.76006,-79.53943,Toronto,,Ontario,Canada,CA-ON,0.0967,34,2019-02-02,5.0
dpz2swf,43.71872,-79.60419,43.72009,-79.60281,43.71922,-79.60365,Toronto,,Ontario,Canada,CA-ON,0.0798,33,2019-02-02,5.0
dpz3p9h,43.77502,-79.4696,43.7764,-79.46823,43.77597,-79.46864,Toronto,,Ontario,Canada,CA-ON,0.1664,84,2019-02-02,5.0
dpz89xt,43.72284,-79.38034,43.72421,-79.37897,43.72337,-79.37937,Toronto,,Ontario,Canada,CA-ON,0.031,3,2019-02-02,5.0
dpz83v3,43.66653,-79.37485,43.66791,-79.37347,43.66716,-79.37419,Toronto,,Ontario,Canada,CA-ON,0.0077,3,2019-02-02,5.0
dpz827b,43.65829,-79.44214,43.65967,-79.44077,43.65875,-79.44111,Toronto,,Ontario,Canada,CA-ON,0.0363,3,2019-02-02,5.0
dpz2rth,43.66516,-79.4696,43.66653,-79.46823,43.66547,-79.46915,Toronto,,Ontario,Canada,CA-ON,0.0235,3,2019-02-02,5.0
dpz2x31,43.68713,-79.48471,43.68851,-79.48334,43.68809,-79.48374,Toronto,,Ontario,Canada,CA-ON,0.0188,3,2019-02-02,5.0
dpz2xvz,43.71323,-79.4545,43.7146,-79.45313,43.71367,-79.4541,Toronto,,Ontario,Canada,CA-ON,0.0086,3,2019-02-02,5.0
dpz2xf2,43.694,-79.46411,43.69537,-79.46274,43.69503,-79.4628,Toronto,,Ontario,Canada,CA-ON,0.0116,3,2019-02-02,5.0
dpz2zrq,43.76541,-79.47784,43.76678,-79.47647,43.7661,-79.47704,Toronto,,Ontario,Canada,CA-ON,0.0196,3,2019-02-02,5.0
dpz2q1q,43.64456,-79.53278,43.64594,-79.5314,43.64525,-79.5319,Toronto,,Ontario,Canada,CA-ON,0.0078,3,2019-02-02,5.0
dpz8shy,43.70773,-79.2691,43.70911,-79.26773,43.7081,-79.26858,Toronto,,Ontario,Canada,CA-ON,0.0152,3,2019-02-02,5.0
dpz9140,43.78052,-79.40918,43.78189,-79.40781,43.78131,-79.40862,Toronto,,Ontario,Canada,CA-ON,0.0367,4,2019-02-02,5.0
dpz827c,43.65829,-79.44077,43.65967,-79.43939,43.65884,-79.44036,Toronto,,Ontario,Canada,CA-ON,0.0534,4,2019-02-02,5.0
dpz2zch,43.73108,-79.45862,43.73245,-79.45724,43.73224,-79.45829,Toronto,,Ontario,Canada,CA-ON,0.0104,4,2019-02-02,5.0
dpz833r,43.64456,-79.38858,43.64594,-79.38721,43.64561,-79.38782,Toronto,,Ontario,Canada,CA-ON,0.0158,4,2019-02-02,5.0
dpz2sxw,43.72284,-79.59869,43.72421,-79.59732,43.72371,-79.59845,Toronto,,Ontario,Canada,CA-ON,0.0241,4,2019-02-02,5.0
dpz2jf5,43.60474,-79.54788,43.60611,-79.54651,43.60563,-79.54704,Toronto,,Ontario,Canada,CA-ON,0.0082,5,2019-02-02,5.0
dpz83dm,43.65005,-79.38034,43.65143,-79.37897,43.65116,-79.3795,Toronto,,Ontario,Canada,CA-ON,0.0467,5,2019-02-02,5.0
dpz9hgn,43.78601,-79.23615,43.78738,-79.23477,43.78646,-79.23551,Toronto,,Ontario,Canada,CA-ON,0.017,5,2019-02-02,5.0
dpz8bm6,43.75443,-79.43939,43.7558,-79.43802,43.7554,-79.43847,Toronto,,Ontario,Canada,CA-ON,0.0145,6,2019-02-02,5.0
dpz8e93,43.68851,-79.29794,43.68988,-79.29657,43.68931,-79.29694,Toronto,,Ontario,Canada,CA-ON,0.031,6,2019-02-02,5.0
dpz2swb,43.71872,-79.60693,43.72009,-79.60556,43.72004,-79.60679,Toronto,,Ontario,Canada,CA-ON,0.022,7,2019-02-02,5.0
dpz8b2z,43.72971,-79.43253,43.73108,-79.43115,43.73036,-79.43231,Toronto,,Ontario,Canada,CA-ON,0.0328,8,2019-02-02,5.0
dpz2yrz,43.76816,-79.52042,43.76953,-79.51904,43.76876,-79.52031,Toronto,,Ontario,Canada,CA-ON,0.0302,8,2019-02-02,5.0
dpz8c5c,43.74619,-79.40781,43.74756,-79.40643,43.7471,-79.40732,Toronto,,Ontario,Canada,CA-ON,0.0153,8,2019-02-02,5.0
dpz2qpz,43.68027,-79.5314,43.68164,-79.53003,43.68148,-79.53073,Toronto,,Ontario,Canada,CA-ON,0.0159,9,2019-02-02,5.0
dpz95d7,43.78189,-79.2952,43.78326,-79.29382,43.78205,-79.29418,Toronto,,Ontario,Canada,CA-ON,0.045,9,2019-02-02,5.0
dpz2rm0,43.66516,-79.48608,43.66653,-79.48471,43.6657,-79.48562,Toronto,,Ontario,Canada,CA-ON,0.0683,10,2019-02-02,5.0
dpz8grn,43.76404,-79.30206,43.76541,-79.30069,43.76476,-79.30176,Toronto,,Ontario,Canada,CA-ON,0.0285,12,2019-02-02,5.0
dpz2nh2,43.6171,-79.54102,43.61847,-79.53964,43.61785,-79.54064,Toronto,,Ontario,Canada,CA-ON,0.0726,13,2019-02-02,5.0
dpz2wnd,43.71735,-79.53827,43.71872,-79.5369,43.71814,-79.53782,Toronto,,Ontario,Canada,CA-ON,0.0327,14,2019-02-02,5.0
dpz2v3x,43.73383,-79.56436,43.7352,-79.56299,43.73427,-79.56407,Toronto,,Ontario,Canada,CA-ON,0.0595,15,2019-02-02,5.0
dpz2nr6,43.63358,-79.52728,43.63495,-79.52591,43.63425,-79.52718,Toronto,,Ontario,Canada,CA-ON,0.4614,16,2019-02-02,5.0
dpz9heb,43.79013,-79.25537,43.7915,-79.254,43.79073,-79.25438,Toronto,,Ontario,Canada,CA-ON,0.1065,19,2019-02-02,5.0
dpz9h5q,43.78738,-79.2691,43.78876,-79.26773,43.78795,-79.26853,Toronto,,Ontario,Canada,CA-ON,0.0616,23,2019-02-02,5.0
dpz902f,43.77365,-79.43939,43.77502,-79.43802,43.7748,-79.43822,Toronto,,Ontario,Canada,CA-ON,0.2417,61,2019-02-02,5.0
dpz2y0g,43.72971,-79.5369,43.73108,-79.53552,43.72991,-79.53633,Toronto,,Ontario,Canada,CA-ON,0.2232,60,2019-02-02,5.0
dpz90cg,43.77914,-79.41605,43.78052,-79.41467,43.77978,-79.41546,Toronto,,Ontario,Canada,CA-ON,0.0527,30,2019-02-02,5.0
dpz2yj5,43.75305,-79.5369,43.75443,-79.53552,43.75342,-79.53611,Toronto,,Ontario,Canada,CA-ON,0.0331,58,2019-02-02,5.0
dpz881h,43.68713,-79.44763,43.68851,-79.44626,43.68759,-79.44692,Toronto,,Ontario,Canada,CA-ON,0.1308,35,2019-02-02,5.0
dpz3p06,43.7709,-79.49432,43.77228,-79.49295,43.77205,-79.49326,Toronto,,Ontario,Canada,CA-ON,0.1818,81,2019-02-02,5.0
dpz2ymk,43.75443,-79.52454,43.7558,-79.52316,43.75497,-79.52393,Toronto,,Ontario,Canada,CA-ON,0.007,3,2019-02-02,5.0
dpz8s54,43.69812,-79.2746,43.69949,-79.27322,43.69862,-79.27393,Toronto,,Ontario,Canada,CA-ON,0.019,3,2019-02-02,5.0
dpz8shw,43.70636,-79.2691,43.70773,-79.26773,43.70665,-79.26846,Toronto,,Ontario,Canada,CA-ON,0.0127,3,2019-02-02,5.0
dpz8by1,43.75854,-79.41879,43.75992,-79.41742,43.75985,-79.4186,Toronto,,Ontario,Canada,CA-ON,0.0198,3,2019-02-02,5.0
dpz2x2f,43.68576,-79.48334,43.68713,-79.48196,43.68654,-79.48278,Toronto,,Ontario,Canada,CA-ON,0.0049,3,2019-02-02,5.0
